,Unnamed: 0,Date,Tweet Id,Reviews,Username,processed_reviews,compound,neg,neu,pos,Sentiment
449,478,2022-04-06 05:30:35+00:00,1.51158e+18,"Get the 2nd booster but only if you're over 50 with comorbidities but not until after you move your clothes down onto the lower peg immediately after lunch unless you've had omnicron before you write your letter home, if you're not getting your hair cut, unless you are healthy...",dulcedemon,get the nd booster but only if you re over with comorbidities but not until after you move your clothes down onto the lower peg immediately after lunch unless you ve had omnicron before you write your letter home if you re not getting your hair cut unless you are healthy,-0.2263,0.096,0.842,0.062,Negative
450,479,2022-04-06 05:27:18+00:00,1.51158e+18,"@2secret2every1  Still whining?

Btw, there's a new omnicron variant spreading so if you need to be tested - - whatever you do - don't use that website to find a testing location or order a free at-home covid test kit.

Bye.",SIRodriguezNY,secret every still whining btw there s a new omnicron variant spreading so if you need to be tested whatever you do don t use that website to find a testing location or order a free at home covid test kit bye,0.34,0.042,0.885,0.073,Positive
451,481,2022-04-06 05:25:29+00:00,1.51158e+18,"Bang  
Just fyi...selama Covid 19 &amp; Omnicron masih dianggap sebagai pandemi di Indonesia, kemungkinan besar Australia masih alergi berwisata di Indonesia. Kecuali jika sudah status endemi.

pandemi endemi BISADIATUR ",OSoenarko,bang just fyi selama covid amp omnicron masih dianggap sebagai pandemi di indonesia kemungkinan besar australia masih alergi berwisata di indonesia kecuali jika sudah status endemi pandemi endemi bisadiatur,0.2023,0.0,0.94,0.06,Positive
452,482,2022-04-06 05:11:49+00:00,1.51157e+18,Just got my ass kicked unmeasurably in Fooz Ball. Now I will spend the next 2-3 years getting good to prove a point to this one person.,TheYoungMarcus,just got my ass kicked unmeasurably in fooz ball now i will spend the next years getting good to prove a point to this one person,-0.1531,0.115,0.789,0.095,Negative
453,483,2022-04-06 04:48:19+00:00,1.51157e+18,  Everyone was wearing a mask when Omnicron hit - a lot of good that did. Wear one if you’d like. Let the reat trust out immune systems and live free from government control.,ttjjff,everyone was wearing a mask when omnicron hit a lot of good that did wear one if you d like let the reat trust out immune systems and live free from government control,0.9217,0.0,0.664,0.336,Positive
454,484,2022-04-06 04:35:51+00:00,1.51156e+18,"Also how do we know if we got omnicron?  A lot of us took home tests, and I don’t think you get told what strain you have",CameoGonzales,also how do we know if we got omnicron a lot of us took home tests and i don t think you get told what strain you have,-0.0516,0.043,0.957,0.0,Negative
455,485,2022-04-06 03:50:36+00:00,1.51155e+18,1Gustavo 10 That explains a lot. Had cvd in 2020 followed by long cvd. Caught omnicron in 2021 and treated with Ivm. I felt fantastic until I discontinued the meds. Long cvd resurfaced. Makes sense.,ParadiseLostCA,gustavo that explains a lot had cvd in followed by long cvd caught omnicron in and treated with ivm i felt fantastic until i discontinued the meds long cvd resurfaced makes sense,0.5574,0.0,0.896,0.104,Positive
456,486,2022-04-06 03:38:44+00:00,1.51155e+18,1nthedark We really went from being proud to being embarrassed over night after trump’s election.🫠🥴,Fallen_Cherub,nthedark we really went from being proud to being embarrassed over night after trump s election,0.1531,0.128,0.714,0.158,Positive
457,488,2022-04-06 03:34:10+00:00,1.51155e+18, I just needed the perfect timing to use that gif and ur post is the best! 👌🏾😂,Fallen_Cherub,i just needed the perfect timing to use that gif and ur post is the best,0.836,0.0,0.639,0.361,Positive
458,489,2022-04-06 03:30:21+00:00,1.51155e+18,You kind of forget who’s the president right here. For a split sec I thought it was Obama.🥴 ,Fallen_Cherub,you kind of forget who s the president right here for a split sec i thought it was obama,-0.2944,0.109,0.891,0.0,Negative
459,490,2022-04-06 03:29:10+00:00,1.51155e+18,"🔴 LIVE IN YOUTUBE: Tin tức trực tiếp buổi tối ở mỹ 05-04-2022
Nhấn vào đây để xem:

tintuc UNV UNVtinhbuoisang USNews tiengviet coronavirususa nguoiviet CoronavirusOutbreak  wildfire Omnicron OmnicronVariant WinterStorm ",AndynguyenTX,live in youtube tin t c tr c ti p bu i t i m nh n v o y xem tintuc unv unvtinhbuoisang usnews tiengviet coronavirususa nguoiviet coronavirusoutbreak wildfire omnicron omnicronvariant winterstorm,0.4939,0.0,0.909,0.091,Positive
460,492,2022-04-06 03:24:12+00:00,1.51155e+18,"  I guess they just don't want to get infected by that silly old new  Covid-19 Omnicron subvariant BA.2 virus. Although, they do make quite the stylish fashion accessory. But mainly, I think they still wear them just to keep pissing off the anti-maskers. 🤬",seeu59,i guess they just don t want to get infected by that silly old new covid omnicron subvariant ba virus although they do make quite the stylish fashion accessory but mainly i think they still wear them just to keep pissing off the anti maskers,-0.8126,0.169,0.787,0.043,Negative
461,493,2022-04-06 03:21:28+00:00,1.51154e+18, Thank you for your kind words. I appreciate you.,Fallen_Cherub,thank you for your kind words i appreciate you,0.8225,0.0,0.411,0.589,Positive
462,495,2022-04-06 03:01:35+00:00,1.51154e+18,I watched Mean Girls too much as a kid and it shows,TheYoungMarcus,i watched mean girls too much as a kid and it shows,0.0,0.0,1.0,0.0,Neutral
463,496,2022-04-06 02:59:12+00:00,1.51154e+18,   It’s not but I doubt u will find the same amount of ppl who got omnicron in Jan getting Ba.2,ellencrimitrent,it s not but i doubt u will find the same amount of ppl who got omnicron in jan getting ba,0.395,0.0,0.882,0.118,Positive
464,497,2022-04-06 02:58:44+00:00,1.51154e+18,Wow. So overwhelmed. They pulled the plugged on my uncle this morning &amp; somehow I am so numb. Is it bad to feel indifferent?😔,Fallen_Cherub,wow so overwhelmed they pulled the plugged on my uncle this morning amp somehow i am so numb is it bad to feel indifferent,-0.4807,0.257,0.581,0.162,Negative
465,498,2022-04-06 02:56:25+00:00,1.51154e+18," FC happens every January! The one this year got delayed because of the Omnicron variant, I'm not sure if it will be delayed to later this year but at least they'll most likely return in January 2023!",SSBM_Teo,fc happens every january the one this year got delayed because of the omnicron variant i m not sure if it will be delayed to later this year but at least they ll most likely return in january,-0.3359,0.111,0.889,0.0,Negative
466,499,2022-04-06 02:32:13+00:00,1.51153e+18,What the fuck is the Omnicron XE? These variants coming out like iPhones,SOULfulSolomon,what the fuck is the omnicron xe these variants coming out like iphones,-0.25,0.206,0.647,0.147,Negative
467,500,2022-04-06 02:28:33+00:00,1.51153e+18,_Pup Doesn’t even work for omnicron or new ab variant. So why get booster? Not saving anyone,Oliviathegrea13,pup doesn t even work for omnicron or new ab variant so why get booster not saving anyone,0.0,0.0,1.0,0.0,Neutral
